what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1364185832800
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1364185832800
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1364185832800
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1364185832800
os,sysinfo,,,"win32",1364185832800
arch,sysinfo,,,"x86",1364185832800
ws,sysinfo,,,"win32",1364185832800
locale,sysinfo,,,"en_US",1364185832800
processors,sysinfo,,,"4",1364185832800
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1364185832800
java.runtime.version,sysinfo,,,"1.6.0_04-b12",1364185832800
java.specification.name,sysinfo,,,"Java Platform API Specification",1364185832800
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1364185832800
java.specification.version,sysinfo,,,"1.6",1364185832800
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1364185832800
java.version,sysinfo,,,"1.6.0_04",1364185832800
java.vm.info,sysinfo,,,"mixed mode",1364185832800
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1364185832800
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1364185832800
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1364185832800
java.vm.specification.version,sysinfo,,,"1.0",1364185832800
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1364185832800
java.vm.version,sysinfo,,,"10.0-b19",1364185832800
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1364185832831
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1364185832863
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1364185832956
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1364185832972
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1364187675653
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1364187677026
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1364187677135
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364187677213
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364187677244
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1364187677962
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1364187677962
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1364187678024
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1364187837677
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364187839081
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364187839112
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1364187839174
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1364187855835
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364187857301
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364187857333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364188711497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1364188880523
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364188883128
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1364188884610
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364188884610
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364188884626
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364188884626
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1364188956323
